assestment;text;author;source;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN
Prawda;Z ustawy i z konstytucji, że orzeczenia Trybunału są ostateczne i podlegają niezwłocznemu ogłoszeniu.;Zbigniew Ćwiąkalski;['wypowiedź'];Z ustawy i z konstytucji, że orzeczenia Trybunału są ostateczne i podlegają niezwłocznemu ogłoszeniu.;0.21426481008529663;0.21426481008529663;13.0;12.0;0.0;1.0;0.15384615384615385;0.07692307692307693;0.38461538461538464
Prawda;Konstytucja nie przewiduje żadnego ślubowania. ;Zbigniew Ćwiąkalski;['wypowiedź'];Konstytucja nie przewiduje żadnego ślubowania. ;-0.2531505823135376;-0.2531505823135376;5.0;5.0;2.0;0.0;0.2;0.0;0.2
Fałsz;W 2006 roku Trybunał zajmował się chociażby uchwałą dotyczącą speckomisji bankowej, czyli w kompetencjach Trybunału znajduje się także analizowanie kluczowych z punktu widzenia funkcjonowania państwa uchwał Sejmu.;Marcin Kierwiński;['wypowiedź'];W 2006 roku Trybunał zajmował się chociażby uchwałą dotyczącą speckomisji bankowej, czyli w kompetencjach Trybunału znajduje się także analizowanie kluczowych z punktu widzenia funkcjonowania państwa uchwał Sejmu.;-0.0158075001090765;-0.0158075001090765;26.0;24.0;1.0;4.0;0.11538461538461539;0.07692307692307693;0.5384615384615384
Fałsz;Trybunał generalnie nie zajmuje się uchwałami. On sprawdza, czy zgodne z Konstytucją są ustawy. ;Dominika Wielowieyska;['wypowiedź'];Trybunał generalnie nie zajmuje się uchwałami. On sprawdza, czy zgodne z Konstytucją są ustawy. ;-0.08769465982913971;-0.18070199340581894;14.0;14.0;0.0;2.0;0.07142857142857142;0.07142857142857142;0.2857142857142857
Prawda;Pamiętamy, że w latach 2006-2007, kiedy rządziło PiS, dynamika PKB znacznie przekraczała 5 proc., a w drugim roku 6 proc.;Paweł Szałamacha;['wypowiedź'];Pamiętamy, że w latach 2006-2007, kiedy rządziło PiS, dynamika PKB znacznie przekraczała 5 proc., a w drugim roku 6 proc.;-0.00899549014866352;-0.00899549014866352;19.0;18.0;3.0;3.0;0.05263157894736842;0.15789473684210525;0.15789473684210525
Nieweryfikowalne;(...) koszt utrzymania więźnia przez każdego Polaka to jest 3150 złotych.;Patryk Jaki;['wypowiedź']; koszt utrzymania więźnia przez każdego Polaka to jest 3150 złotych.;-0.3198404908180237;-0.3198404908180237;10.0;10.0;0.0;1.0;0.1;0.0;0.4
Fałsz;Na przykład w roku 2005, kiedy szliśmy do kampanii wyborczej z hasłem otwarcia zawodów prawniczych, Polacy poparli to hasło. My chcieliśmy... Stworzyliśmy rząd i chcieliśmy ten program zrealizować. I co się okazało? Trybunał Konstytucyjny powiedział, że spełnienie nadziei wielu ludzi, to znaczy wielu młodych ludzi, otwarcie zawodów prawniczych, to jest niezgodne z Konstytucją. Nie mieli absolutnie takiego prawa. Nie ma takiego zapisu w Konstytucji.;Patryk Jaki;['wypowiedź'];Na przykład w roku 2005, kiedy szliśmy do kampanii wyborczej z hasłem otwarcia zawodów prawniczych, Polacy poparli to hasło. My chcieliśmy... Stworzyliśmy rząd i chcieliśmy ten program zrealizować. I co się okazało? Trybunał Konstytucyjny powiedział, że spełnienie nadziei wielu ludzi, to znaczy wielu młodych ludzi, otwarcie zawodów prawniczych, to jest niezgodne z Konstytucją. Nie mieli absolutnie takiego prawa. Nie ma takiego zapisu w Konstytucji.;-0.03821025416254997;-0.20204028130198518;53.0;50.0;6.0;3.0;0.1509433962264151;0.05660377358490566;0.3018867924528302
Prawda;Sędzia konstytucyjny podlega wyłącznie konstytucji.;Andrzej Rzepliński;['wypowiedź'];Sędzia konstytucyjny podlega wyłącznie konstytucji.;-0.00899549014866352;-0.00899549014866352;5.0;5.0;1.0;0.0;0.4;0.2;0.2
Prawda;Ci ludzie protestujący korzystają z prawa, które zostało znacznie poszerzone wyrokiem TK i Sejm realizując wyrok Trybunału zmienił przepisy ustawy o zgromadzaniach publicznych.;Andrzej Rzepliński;['wypowiedź'];Ci ludzie protestujący korzystają z prawa, które zostało znacznie poszerzone wyrokiem TK i Sejm realizując wyrok Trybunału zmienił przepisy ustawy o zgromadzaniach publicznych.;-0.26874610781669617;-0.26874610781669617;23.0;23.0;2.0;3.0;0.13043478260869565;0.043478260869565216;0.4782608695652174
Prawda;TK nie może nigdy wszcząć samo kontroli.;Andrzej Rzepliński;['wypowiedź'];TK nie może nigdy wszcząć samo kontroli.;-0.15073491632938385;-0.15073491632938385;7.0;7.0;1.0;1.0;0.0;0.2857142857142857;0.14285714285714285
Prawda;Orzeczenia Trybunału są ostateczne i powszechnie obowiązujące.;Andrzej Rzepliński;['wypowiedź'];Orzeczenia Trybunału są ostateczne i powszechnie obowiązujące.;0.04079984501004219;0.04079984501004219;7.0;7.0;1.0;1.0;0.14285714285714285;0.14285714285714285;0.2857142857142857
Prawda;O tym co jest prawem zgodnym z konstytucją decyduje tylko Trybunał Konstytucyjny.;Andrzej Rzepliński;['wypowiedź'];O tym co jest prawem zgodnym z konstytucją decyduje tylko Trybunał Konstytucyjny.;-0.14507900178432465;-0.14507900178432465;12.0;12.0;0.0;1.0;0.16666666666666666;0.0;0.16666666666666666
Prawda;Jest kilka innych podmiotów, które mogą wnieść wniosek w sprawie tej ustawy tj. Prokurator Generalny, Pierwszy Prezes Sądu Najwyższego, Krajowa Rada Sądownictwa, grupa posłów i grupa senatorów.;Andrzej Rzepliński;['wypowiedź'];Jest kilka innych podmiotów, które mogą wnieść wniosek w sprawie tej ustawy tj. Prokurator Generalny, Pierwszy Prezes Sądu Najwyższego, Krajowa Rada Sądownictwa, grupa posłów i grupa senatorów.;0.008506358601152897;0.008506358601152897;26.0;26.0;5.0;3.0;0.23076923076923078;0.0;0.46153846153846156
Manipulacja;Niemiecki Trybunał Konstytucyjny, który jest przykładem, taką miarą, do której odnoszą się inne TK na świecie, przyjął utartą zasadę, żeby połowę sędziów wybierali politycy z SPD, a połowę z Chadecji.;Zbigniew Ziobro;TVP Info, 28.12.2015;Niemiecki Trybunał Konstytucyjny, który jest przykładem, taką miarą, do której odnoszą się inne TK na świecie, przyjął utartą zasadę, żeby połowę sędziów wybierali politycy z SPD, a połowę z Chadecji.;-0.11833835393190384;-0.11833835393190384;28.0;28.0;2.0;6.0;0.17857142857142858;0.03571428571428571;0.2857142857142857
Prawda;Nowa ustawa mówi, że sprawy muszą być rozpatrywane według kolejności wpływu.;Zbigniew Ziobro;TVP Info, 28.12.2015;Nowa ustawa mówi, że sprawy muszą być rozpatrywane według kolejności wpływu.;0.009263500571250916;-0.052901492454111576;11.0;11.0;1.0;0.0;0.18181818181818182;0.0;0.6363636363636364
Prawda;Są miesiące, że Trybunał w ogóle nie wyznacza wokand.;Zbigniew Ziobro;TVP Info, 28.12.2015;Są miesiące, że Trybunał w ogóle nie wyznacza wokand.;-0.19962550699710846;-0.19962550699710846;9.0;9.0;2.0;1.0;0.1111111111111111;0.1111111111111111;0.3333333333333333
Prawda;Wszystkich pięciu sędziów kończyło swoją kadencję już po wyborach parlamentarnych, kiedy były parlament tracił już swoją legitymację demokratyczną aby ich wybierać.;Zbigniew Ziobro;TVP Info, 28.12.2015;Wszystkich pięciu sędziów kończyło swoją kadencję już po wyborach parlamentarnych, kiedy były parlament tracił już swoją legitymację demokratyczną aby ich wybierać.;-0.29717543721199036;-0.29717543721199036;19.0;19.0;2.0;1.0;0.15789473684210525;0.10526315789473684;0.3684210526315789
Fałsz;"Prezenterka: A pan interweniował w sprawie ustawy o TK z czerwca?
Ziobro: Oczywiście.";Zbigniew Ziobro;TVP Info, 28.12.2015;"Prezenterka: A pan interweniował w sprawie ustawy o TK z czerwca?
Ziobro: Oczywiście.";-0.44211089611053467;-0.20069731399416924;13.0;13.0;1.0;3.0;0.0;0.0;0.38461538461538464
Fałsz;Poprzednia koalicja wprowadziła ustawę, która powodowała, że 14 na 15 sędziów było z nadania koalicji.;Zbigniew Ziobro;TVP Info, 28.12.2015;Poprzednia koalicja wprowadziła ustawę, która powodowała, że 14 na 15 sędziów było z nadania koalicji.;-0.09891990572214127;-0.09891990572214127;15.0;14.0;1.0;0.0;0.13333333333333333;0.0;0.26666666666666666
Fałsz;Nagroda Kisiela została przyznana Panu Rzeplińskiemu w kategorii polityk.;Zbigniew Ziobro;TVP Info, 28.12.2015;Nagroda Kisiela została przyznana Panu Rzeplińskiemu w kategorii polityk.;-0.00899549014866352;-0.00899549014866352;9.0;9.0;0.0;1.0;0.1111111111111111;0.0;0.4444444444444444
Prawda;(...)dbałość o abonament ja przypomnę że w 2011 to było 470 mln, w chwili obecnej czyli w 2014, 15 i pewnie 16 roku to będzie 750mln zł.;Jan Dworak;['wypowiedź'];dbałość o abonament ja przypomnę że w 2011 to było 470 mln, w chwili obecnej czyli w 2014, 15 i pewnie 16 roku to będzie 750mln zł.;-0.4642985463142395;-0.4642985463142395;24.0;24.0;1.0;4.0;0.20833333333333334;0.0;0.16666666666666666
Prawda;Rady nadzorcze(mediów) wybierane są spośród kandydatów zgłaszanych przez wyższe uczelnie, zarządy z jednym wyjątkiem Polskiego Radia są jednoosobowe.;Jan Dworak;['wypowiedź'];Rady nadzorcze(mediów) wybierane są spośród kandydatów zgłaszanych przez wyższe uczelnie, zarządy z jednym wyjątkiem Polskiego Radia są jednoosobowe.;-0.11109097301959991;-0.11109097301959991;18.0;18.0;3.0;1.0;0.3333333333333333;0.0;0.3888888888888889
Fałsz;W wypadku gimnazjów, no przypominam, że od lat 90. budujemy ten system, w dodatku uwaga bez konsultacji społecznych prowadzonych przez ministra.;Anna Zalewska;Radio Zet, 24.11.2015;W wypadku gimnazjów, no przypominam, że od lat 90. budujemy ten system, w dodatku uwaga bez konsultacji społecznych prowadzonych przez ministra.;-0.03893410786986351;-0.03893410786986351;21.0;20.0;1.0;1.0;0.14285714285714285;0.0;0.3333333333333333
Fałsz;Skutek przyjęcia ślubowania od sędziów wybranych przez Sejm w październiku [przyp.red] byłby taki, że poprzednia większość parlamentarna miałaby w Trybunale Konstytucyjnym po wyborach 14 z 15 sędziów. Nigdy nie było do tej pory w naszej dwudziestosześcioletniej historii nowego polskiego państwa takiej sytuacji.;Andrzej Duda;Przemówienie z okazji przyjęcia ślubowania od sędziego Trybunału Konstytucyjnego, 09.12.2015;Skutek przyjęcia ślubowania od sędziów wybranych przez Sejm w październiku przyp.red byłby taki, że poprzednia większość parlamentarna miałaby w Trybunale Konstytucyjnym po wyborach 14 z 15 sędziów. Nigdy nie było do tej pory w naszej dwudziestosześcioletniej historii nowego polskiego państwa takiej sytuacji.;-0.00899549014866352;-0.010781514458358288;39.0;38.0;7.0;4.0;0.20512820512820512;0.02564102564102564;0.358974358974359
Fałsz;W roku 1997 większość parlamentarna [przyp.red] stanowiona przez Sojusz Lewicy Demokratycznej i jego koalicjanta mogła, nie zmieniając żadnych ustaw, także w wyniku wejścia w życie nowej Konstytucji, wybrać sobie sędziów do Trybunału Konstytucyjnego i uzyskać w tym Trybunale zdecydowaną przewagę. (...) SLD nie zdecydowało się na ten wybór. Następny Sejm dokonał wyboru nowych sędziów.;Andrzej Duda;Przemówienie z okazji przyjęcia ślubowania od sędziego Trybunału Konstytucyjnego, 09.12.2015;W roku 1997 większość parlamentarna przyp.red stanowiona przez Sojusz Lewicy Demokratycznej i jego koalicjanta mogła, nie zmieniając żadnych ustaw, także w wyniku wejścia w życie nowej Konstytucji, wybrać sobie sędziów do Trybunału Konstytucyjnego i uzyskać w tym Trybunale zdecydowaną przewagę. SLD nie zdecydowało się na ten wybór. Następny Sejm dokonał wyboru nowych sędziów.;-0.00899549014866352;-0.04674818801383177;48.0;46.0;7.0;6.0;0.25;0.020833333333333332;0.3125
Fałsz;Sędzia, który miał obowiązek napisać uzasadnienie do tego wyroku [w sprawie Mariusza Kamińskiego] w ciągu 7 dni, zrobił to dopiero za pół roku.;Stanisław Piotrowicz;['wypowiedź'];Sędzia, który miał obowiązek napisać uzasadnienie do tego wyroku w sprawie Mariusza Kamińskiego w ciągu 7 dni, zrobił to dopiero za pół roku.;-0.4322012960910797;-0.4322012960910797;22.0;22.0;2.0;1.0;0.045454545454545456;0.0;0.36363636363636365
Manipulacja;Akt prawny w tym zakresie, nad którym (...) względem którego orzekał Trybunał Konstytucyjny [na rozprawie 3 XII], już w takiej formie nie istnieje [na dzień 4 XII], bo został znowelizowany (...) [na dzień 4 XII].;Stanisław Piotrowicz;['wypowiedź'];Akt prawny w tym zakresie, nad którym względem którego orzekał Trybunał Konstytucyjny na rozprawie 3 XII, już w takiej formie nie istnieje na dzień 4 XII, bo został znowelizowany na dzień 4 XII.;-0.20094424486160278;-0.20094424486160278;26.0;25.0;1.0;4.0;0.2692307692307692;0.0;0.3076923076923077
Manipulacja;Ale teraz – uchwała Sejmu przyjęta w sprawie indywidualnej w oparciu o Regulamin Sejmu nie podlega kontroli ze strony Trybunału Konstytucyjnego...;Stanisław Piotrowicz;['wypowiedź'];Ale teraz – uchwała Sejmu przyjęta w sprawie indywidualnej w oparciu o Regulamin Sejmu nie podlega kontroli ze strony Trybunału Konstytucyjnego...;-0.24730776250362396;-0.24730776250362396;18.0;18.0;1.0;3.0;0.1111111111111111;0.05555555555555555;0.5555555555555556
Manipulacja;I jeżeli chodzi o uchwałę Sejmu, to uchwała Sejmu dotycząca wyboru nie podlega kontroli Trybunału Konstytucyjnego. Nie ma uchwał Sejmu w katalogu aktów prawnych, co do których Trybunał Konstytucyjny może rozstrzygać o ich zgodności.;Stanisław Piotrowicz;['wypowiedź'];I jeżeli chodzi o uchwałę Sejmu, to uchwała Sejmu dotycząca wyboru nie podlega kontroli Trybunału Konstytucyjnego. Nie ma uchwał Sejmu w katalogu aktów prawnych, co do których Trybunał Konstytucyjny może rozstrzygać o ich zgodności.;-0.0524078868329525;-0.03750251606106758;31.0;28.0;2.0;5.0;0.1935483870967742;0.0;0.41935483870967744
Prawda;Jeżeli 30 listopada wpływa wniosek [do Trybunału Konstytucyjnego] o dokonanie zabezpieczenia i 30 listopada Trybunał zgodnie z wnioskiem orzeka, mało tego – zaprzecza swojemu wcześniejszemu orzeczeniu, w 2006 roku Trybunał Konstytucyjny w pełnym składzie uznał, że wydanie tego rodzaju orzeczenia [wydanie postanowienia o zabezpieczeniu] jest bezpodstawne, niedopuszczalne (...).;Stanisław Piotrowicz;['wypowiedź'];Jeżeli 30 listopada wpływa wniosek do Trybunału Konstytucyjnego o dokonanie zabezpieczenia i 30 listopada Trybunał zgodnie z wnioskiem orzeka, mało tego – zaprzecza swojemu wcześniejszemu orzeczeniu, w 2006 roku Trybunał Konstytucyjny w pełnym składzie uznał, że wydanie tego rodzaju orzeczenia wydanie postanowienia o zabezpieczeniu jest bezpodstawne, niedopuszczalne .;-0.4521399140357971;-0.4521399140357971;39.0;35.0;1.0;7.0;0.2564102564102564;0.02564102564102564;0.46153846153846156
Fałsz;Sejm dokonując wyboru pięciu sędziów [Trybunału Konstytucyjnego] w listopadzie, bazował nie na ustawach, a bazował na Regulaminie Sejmu.;Stanisław Piotrowicz;['wypowiedź'];Sejm dokonując wyboru pięciu sędziów Trybunału Konstytucyjnego w listopadzie, bazował nie na ustawach, a bazował na Regulaminie Sejmu.;-0.00899549014866352;-0.00899549014866352;16.0;15.0;1.0;4.0;0.0625;0.0;0.5
Prawda;(...)i jest jedynym takim klubem [Nowoczesna Ryszarda Petru] o tak niekorzystnej statystyce [pod względem złożonych projektów ustaw];Rafał Weber;['wypowiedź'];i jest jedynym takim klubem Nowoczesna Ryszarda Petru o tak niekorzystnej statystyce pod względem złożonych projektów ustaw;-0.00899549014866352;-0.00899549014866352;17.0;17.0;3.0;1.0;0.23529411764705882;0.058823529411764705;0.23529411764705882
Prawda;Nowoczesna Ryszarda Petru do tej pory [21.12.2015] nie złożyła w Sejmie ani jednego projektu ustawy(...);Rafał Weber;['wypowiedź'];Nowoczesna Ryszarda Petru do tej pory 21.12.2015 nie złożyła w Sejmie ani jednego projektu ustawy;-0.33025479316711426;-0.33025479316711426;18.0;18.0;1.0;4.0;0.3333333333333333;0.0;0.2222222222222222
Prawda;Klub poselski PiS [skierował do laski marszałkowskiej] aż 28 projektów ustaw.;Rafał Weber;['wypowiedź'];Klub poselski PiS skierował do laski marszałkowskiej aż 28 projektów ustaw.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;2.0;1.0;0.18181818181818182;0.0;0.36363636363636365
Prawda;Większość wyborców w Polsce nie wybrało Prawa i Sprawiedliwości, większość wyborców, czyli z ponad 30 milionów uprawnionych do głosowania na Prawo i Sprawiedliwość padło niecałe 6 milionów głosów;Barbara Nowacka;['wypowiedź'];Większość wyborców w Polsce nie wybrało Prawa i Sprawiedliwości, większość wyborców, czyli z ponad 30 milionów uprawnionych do głosowania na Prawo i Sprawiedliwość padło niecałe 6 milionów głosów;-0.00899549014866352;-0.04676415119320154;25.0;24.0;9.0;3.0;0.08;0.0;0.24
Fałsz;Żeby postawić członka rady ministrów (przed Trybunałem Stanu) wystarczy bezwzględna większość w Sejmie.;Ludwik Dorn;['wypowiedź'];Żeby postawić członka rady ministrów (przed Trybunałem Stanu) wystarczy bezwzględna większość w Sejmie.;-0.16147026419639587;-0.16147026419639587;13.0;13.0;2.0;2.0;0.07692307692307693;0.0;0.46153846153846156
Prawda;Żeby postawić prezydenta w stan oskarżenia przed Trybunałem Stanu, to trzeba 374 posłów i senatorów.;Ludwik Dorn;['wypowiedź'];Żeby postawić prezydenta w stan oskarżenia przed Trybunałem Stanu, to trzeba 374 posłów i senatorów.;-0.19775347411632538;-0.19775347411632538;15.0;14.0;3.0;1.0;0.0;0.0;0.26666666666666666
Manipulacja;Polska ma tego węgla, jak mówią eksperci, do wydobycia jeszcze na 200 lat.;Andrzej Duda;Spotkanie w Jaworznie, 14.12.2015;Polska ma tego węgla, jak mówią eksperci, do wydobycia jeszcze na 200 lat.;-0.00899549014866352;-0.00899549014866352;13.0;13.0;0.0;1.0;0.0;0.07692307692307693;0.23076923076923078
Fałsz;83% energii w Polsce pochodzi z węgla, z tego 55% z węgla kamiennego.;Andrzej Duda;Spotkanie w Jaworznie, 14.12.2015;83% energii w Polsce pochodzi z węgla, z tego 55% z węgla kamiennego.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;0.0;1.0;0.09090909090909091;0.0;0.18181818181818182
Manipulacja;Sędziowie Trybunału Konstytucyjnego, w tym prezes Trybunału, osobiście brali udział w przygotowaniu ustawy [o TK], o której sami musieli później powiedzieć, że złamała konstytucję.;Jarosław Kaczyński;Przemówienie przed TK, 13.12.2015;Sędziowie Trybunału Konstytucyjnego, w tym prezes Trybunału, osobiście brali udział w przygotowaniu ustawy o TK, o której sami musieli później powiedzieć, że złamała konstytucję.;-0.09970690310001373;-0.09970690310001373;20.0;20.0;1.0;3.0;0.25;0.05;0.35
Prawda;Więc może warto wiedzieć, nie wykonali [PO-PSL] 50, czy prawie 50 orzeczeń Trybunału [Konstytucyjnego]. ;Jarosław Kaczyński;Przemówienie przed TK, 13.12.2015;Więc może warto wiedzieć, nie wykonali PO-PSL 50, czy prawie 50 orzeczeń Trybunału Konstytucyjnego. ;-0.27859267592430115;-0.27859267592430115;14.0;14.0;0.0;3.0;0.07142857142857142;0.0;0.14285714285714285
Manipulacja;Inni prezydenci również przez kilka miesięcy nie przyjmowali ślubowania, bo mieli zastrzeżenia do kandydatów.;Stanisław Piotrowicz;['wypowiedź'];Inni prezydenci również przez kilka miesięcy nie przyjmowali ślubowania, bo mieli zastrzeżenia do kandydatów.;-0.15834476053714752;-0.15834476053714752;14.0;14.0;4.0;0.0;0.07142857142857142;0.0;0.2857142857142857
Prawda;Mimo, że te konwencje(klimatycznej ONZ, o ochronie bioróżnorodności oraz o upustynnieniu – przyp. red.) zostały wprowadzone w życie, a minęło już ponad 20 lat od tego momentu.;Jan Szyszko;['wypowiedź'];Mimo, że te konwencje(klimatycznej ONZ, o ochronie bioróżnorodności oraz o upustynnieniu – przyp. red.) zostały wprowadzone w życie, a minęło już ponad 20 lat od tego momentu.;-0.00899549014866352;-0.00899549014866352;26.0;25.0;2.0;1.0;0.11538461538461539;0.038461538461538464;0.2692307692307692
Prawda;Zostały stworzone ramy prawne ku temu, aby przeciwdziałać tym procesom, które zostały zarysowane w 1992 roku na Szczycie Ziemi w Rio de Janeiro. Te ramy prawne zostały ustanowione w formie trzech głównych konwencji gospodarczych świata: klimatycznej ONZ, o ochronie bioróżnorodności oraz o upustynnieniu.;Jan Szyszko;['wypowiedź'];Zostały stworzone ramy prawne ku temu, aby przeciwdziałać tym procesom, które zostały zarysowane w 1992 roku na Szczycie Ziemi w Rio de Janeiro. Te ramy prawne zostały ustanowione w formie trzech głównych konwencji gospodarczych świata: klimatycznej ONZ, o ochronie bioróżnorodności oraz o upustynnieniu.;-0.00899549014866352;-0.00899549014866352;37.0;35.0;3.0;4.0;0.24324324324324326;0.0;0.2972972972972973
Prawda;Pogarsza się jakość wody – ponad 30 procent populacji ludzkiej na świecie cierpi na brak dobrej wody lub w ogóle na brak dostępu do jakiejkolwiek wody.;Jan Szyszko;['wypowiedź'];Pogarsza się jakość wody – ponad 30 procent populacji ludzkiej na świecie cierpi na brak dobrej wody lub w ogóle na brak dostępu do jakiejkolwiek wody.;-0.00899549014866352;-0.00899549014866352;20.0;20.0;1.0;0.0;0.1;0.0;0.5
Prawda;Szczyt COP zgromadził prawie 200 państw świata.;Jan Szyszko;['wypowiedź'];Szczyt COP zgromadził prawie 200 państw świata.;-0.1055109053850174;-0.1055109053850174;7.0;7.0;1.0;1.0;0.0;0.0;0.42857142857142855
Fałsz;Jako jedyne państwo na świecie jako prezydencja COP już trzy razy braliśmy zaszczyt i ciężar przewodniczenia obradom międzynarodowej społeczności  w negocjacjach klimatycznych.;Beata Szydło;['wypowiedź'];Jako jedyne państwo na świecie jako prezydencja COP już trzy razy braliśmy zaszczyt i ciężar przewodniczenia obradom międzynarodowej społeczności w negocjacjach klimatycznych.;-0.00899549014866352;-0.00899549014866352;22.0;21.0;3.0;1.0;0.13636363636363635;0.0;0.5
Prawda;Cieszy nas, że od czasu szczytu COP 19 w Warszawie funkcjonuje system indykatywnych oddolnych krajowo określonych wkładów, które pozwalają na wdrażanie własnych rozwiązań dostosowanych do zróżnicowanej specyfiki środowiska i gospodarek stron porozumień, nie zaś odgórnie ustalanych celów redukcyjnych.;Beata Szydło;['wypowiedź'];Cieszy nas, że od czasu szczytu COP 19 w Warszawie funkcjonuje system indykatywnych oddolnych krajowo określonych wkładów, które pozwalają na wdrażanie własnych rozwiązań dostosowanych do zróżnicowanej specyfiki środowiska i gospodarek stron porozumień, nie zaś odgórnie ustalanych celów redukcyjnych.;-0.00899549014866352;-0.00899549014866352;38.0;38.0;7.0;3.0;0.23684210526315788;0.02631578947368421;0.3157894736842105
Prawda;Jako jedno z nielicznych państw osiągnęliśmy ogromne redukcje emisji, nasz wynik to aż o 30% w stosunku do roku bazowego 1988, przy jednoczesnym dwukrotnym wzroście PKB wg parytetu siły nabywczej.;Beata Szydło;['wypowiedź'];Jako jedno z nielicznych państw osiągnęliśmy ogromne redukcje emisji, nasz wynik to aż o 30% w stosunku do roku bazowego 1988, przy jednoczesnym dwukrotnym wzroście PKB wg parytetu siły nabywczej.;-0.00899549014866352;-0.00899549014866352;31.0;31.0;1.0;1.0;0.25806451612903225;0.0;0.2903225806451613
Nieweryfikowalne;Energia z wiatraków kosztuje obecnie prawie 500 zł za megawatogodzinę, podczas gdy z biogazowni – trochę ponad 300 zł/MWh.;Krzysztof Tchórzewski;['wypowiedź'];Energia z wiatraków kosztuje obecnie prawie 500 zł za megawatogodzinę, podczas gdy z biogazowni – trochę ponad 300 zł/MWh.;-0.08524614572525024;-0.08524614572525024;18.0;18.0;2.0;0.0;0.0;0.16666666666666666;0.16666666666666666
Fałsz;W Polsce działa nieco ponad 60 biogazowni, podczas gdy w Niemczech prawie 2 tys., a w Czechach blisko tysiąc.;Krzysztof Tchórzewski;['wypowiedź'];W Polsce działa nieco ponad 60 biogazowni, podczas gdy w Niemczech prawie 2 tys., a w Czechach blisko tysiąc.;-0.00899549014866352;-0.00899549014866352;18.0;17.0;1.0;4.0;0.0;0.16666666666666666;0.1111111111111111
Fałsz;Ponadto każda biogazownia zatrudnia od kilku do kilkunastu osób, podczas gdy wiatraki – po wybudowaniu – nikogo.;Krzysztof Tchórzewski;['wypowiedź'];Ponadto każda biogazownia zatrudnia od kilku do kilkunastu osób, podczas gdy wiatraki – po wybudowaniu – nikogo.;-0.026096433401107788;-0.026096433401107788;15.0;15.0;0.0;0.0;0.0;0.06666666666666667;0.26666666666666666
Prawda;Kukiz: „Skończmy z konstytucją Kwaśniewskiego”. W referendum tę konstytucję poparło 6,4 mln. Polaków.;Leszek Miller;['wypowiedź'];Kukiz: „Skończmy z konstytucją Kwaśniewskiego”. W referendum tę konstytucję poparło 6,4 mln. Polaków.;-0.00899549014866352;-0.07638193480670452;13.0;13.0;3.0;1.0;0.07692307692307693;0.0;0.23076923076923078
Prawda;PO ma taką siłę, moc i będziemy to czynić na podstawie wniosku, który może złożyć 140 posłów i senatorów, by [Andrzej Duda] stawił się przed sejmową Komisją Odpowiedzialności Konstytucyjnej, jedyną komisją, przed którą prezydent Rzeczpospolitej ma obowiązek się stawić.;Andrzej Halicki;PolskieRadio.pl, 04.12.2015;PO ma taką siłę, moc i będziemy to czynić na podstawie wniosku, który może złożyć 140 posłów i senatorów, by Andrzej Duda stawił się przed sejmową Komisją Odpowiedzialności Konstytucyjnej, jedyną komisją, przed którą prezydent Rzeczpospolitej ma obowiązek się stawić.;-0.09764443337917328;-0.09764443337917328;33.0;33.0;6.0;4.0;0.09090909090909091;0.030303030303030304;0.30303030303030304
Prawda;PO ma wystarczającą liczbę głosów, żeby taką procedurę uruchomić. Posłowie i senatorowie w liczbie 140 osób taki wniosek [o postawienie prezydenta przed Trybunałem Stanu] mogą uruchomić.;Andrzej Halicki;TVP 1, 04.12.2015;PO ma wystarczającą liczbę głosów, żeby taką procedurę uruchomić. Posłowie i senatorowie w liczbie 140 osób taki wniosek o postawienie prezydenta przed Trybunałem Stanu mogą uruchomić.;-0.13207276165485382;-0.13929929584264755;25.0;25.0;1.0;2.0;0.12;0.0;0.36
Prawda;Trybunał Konstytucyjny (...) w którym jest np były radny Platformy Obywatelskiej.;Patryk Jaki;['wypowiedź'];Trybunał Konstytucyjny w którym jest np były radny Platformy Obywatelskiej.;-0.2486967295408249;-0.2486967295408249;10.0;10.0;0.0;2.0;0.4;0.0;0.3
Fałsz;Platforma wycofała się [z becikowego- przyp.red], myśmy się nie wycofywali, jak myśmy, jako rząd PiS wprowadzało becikowe to były dwa rodzaje becikowego, czyli takie podwójne, jedno automatyczne dla wszystkich bez względu na dochody i drugie było uzależnione od dochodu.;Henryk Kowalczyk;['wypowiedź'];Platforma wycofała się z becikowego- przyp.red, myśmy się nie wycofywali, jak myśmy, jako rząd PiS wprowadzało becikowe to były dwa rodzaje becikowego, czyli takie podwójne, jedno automatyczne dla wszystkich bez względu na dochody i drugie było uzależnione od dochodu.;-0.28406456112861633;-0.28406456112861633;36.0;33.0;6.0;2.0;0.25;0.05555555555555555;0.16666666666666666
Prawda;Strata na tonie węgla to jest 40 złotych.;Henryk Kowalczyk;['wypowiedź'];Strata na tonie węgla to jest 40 złotych.;-0.5651938915252686;-0.5651938915252686;8.0;8.0;0.0;0.0;0.0;0.0;0.5
Prawda;Zyski banków wynoszą 16 miliardów złotych.;Henryk Kowalczyk;['wypowiedź'];Zyski banków wynoszą 16 miliardów złotych.;-0.00899549014866352;-0.00899549014866352;6.0;6.0;2.0;0.0;0.16666666666666666;0.0;0.3333333333333333
